x 		y 		Rosen 		Rosen_int 	Himmel 		Himmel_int 	dgauss 		dgauss_int
-0.1992    	-0.5592    	37.3       	391.5      	180.1      	152.9      	0.703      	0.1812    
-0.1992    	-0.4451    	24.94      	378.9      	179.1      	149.9      	0.7884     	0.1738    
-0.1992    	-0.3309    	15.17      	366.2      	177.8      	146.9      	0.8614     	0.1665    
-0.1992    	-0.2168    	8.016      	353.6      	176.1      	143.9      	0.917      	0.1592    
-0.1992    	-0.1027    	3.464      	341        	174.1      	140.9      	0.951      	0.1518    
-0.1992    	0.01148    	1.518      	328.3      	171.7      	137.8      	0.961      	0.1445    
-0.1992    	0.1256     	2.177      	315.7      	169        	134.8      	0.9461     	0.1371    
-0.1992    	0.2397     	5.441      	303        	165.9      	131.8      	0.9074     	0.1298    
-0.1992    	0.3539     	11.31      	290.4      	162.5      	128.8      	0.848      	0.1224    
-0.1992    	0.468      	19.79      	277.7      	158.8      	125.8      	0.772      	0.1151    
-0.1992    	0.5822     	30.87      	265.1      	154.8      	122.8      	0.6848     	0.1077    
-0.1992    	0.6963     	44.55      	252.4      	150.4      	119.8      	0.5918     	0.1004    
-0.1992    	0.8104     	60.84      	239.8      	145.8      	116.8      	0.4983     	0.09305   
-0.1992    	0.9246     	79.74      	227.2      	141        	113.8      	0.4088     	0.0857    
-0.1992    	1.039      	101.2      	214.5      	135.9      	110.8      	0.3267     	0.07836   
-0.1992    	1.153      	125.3      	201.9      	130.6      	107.7      	0.2544     	0.07101   
-0.1992    	1.267      	152.1      	189.2      	125.3      	104.7      	0.193      	0.06367   
-0.1992    	1.381      	181.4      	176.6      	119.8      	101.7      	0.1427     	0.05632   
-0.1992    	1.495      	213.3      	163.9      	114.2      	98.71      	0.1028     	0.04898   
-0.1371    	-1.815     	337.5      	859.1      	178.5      	158        	0.03645    	0.02      
-0.1371    	-1.701     	296.9      	805.9      	178.8      	158.5      	0.05444    	0.04525   
-0.1371    	-1.586     	259        	752.6      	179.3      	159.1      	0.07922    	0.07049   
-0.1371    	-1.472     	223.6      	699.4      	179.8      	159.7      	0.1123     	0.09573   
-0.1371    	-1.358     	190.9      	646.2      	180.3      	160.3      	0.1551     	0.121     
-0.1371    	-1.244     	160.8      	592.9      	180.7      	160.9      	0.2088     	0.1462    
-0.1371    	-1.13      	133.2      	539.7      	181        	161.5      	0.2738     	0.1715    
-0.1371    	-1.016     	108.3      	486.5      	181.2      	162        	0.3498     	0.1967    
-0.1371    	-0.9016    	86.01      	463.1      	181.2      	159.9      	0.4353     	0.1972    
-0.1371    	-0.7875    	66.3       	448.9      	181        	156.9      	0.5279     	0.1901    
-0.1371    	-0.6733    	49.2       	434.7      	180.5      	153.9      	0.6236     	0.183     
-0.1371    	-0.5592    	34.7       	420.6      	179.8      	150.9      	0.7178     	0.1759    
-0.1371    	-0.4451    	22.81      	406.4      	178.7      	147.9      	0.805      	0.1687    
-0.1371    	-0.3309    	13.52      	392.3      	177.4      	145        	0.8796     	0.1616    
-0.1371    	-0.2168    	6.844      	378.1      	175.7      	142        	0.9363     	0.1545    
-0.1371    	-0.1027    	2.768      	364        	173.6      	139        	0.9711     	0.1473    
-0.1371    	0.01148    	1.298      	349.8      	171.3      	136        	0.9812     	0.1402    
-0.1371    	0.1256     	2.434      	335.7      	168.6      	133        	0.966      	0.1331    
-0.1371    	0.2397     	6.175      	321.5      	165.5      	130        	0.9266     	0.126     
-0.1371    	0.3539     	12.52      	307.4      	162.1      	127        	0.8659     	0.1188    
-0.1371    	0.468      	21.47      	293.2      	158.4      	124.1      	0.7883     	0.1117    
-0.1371    	0.5822     	33.03      	279.1      	154.4      	121.1      	0.6993     	0.1046    
-0.1371    	0.6963     	47.19      	264.9      	150        	118.1      	0.6043     	0.09744   
-0.1371    	0.8104     	63.96      	250.8      	145.4      	115.1      	0.5089     	0.09031   
-0.1371    	0.9246     	83.33      	236.6      	140.6      	112.1      	0.4174     	0.08318   
-0.1371    	1.039      	105.3      	222.4      	135.6      	109.1      	0.3336     	0.07605   
-0.1371    	1.153      	129.9      	208.3      	130.3      	106.1      	0.2598     	0.06892   
-0.1371    	1.267      	157.1      	194.1      	125        	103.2      	0.1971     	0.06179   
-0.1371    	1.381      	186.9      	180        	119.5      	100.2      	0.1457     	0.05466   
-0.1371    	1.495      	219.3      	165.8      	114        	97.18      	0.1049     	0.04754   
-0.07506   	-1.815     	332.5      	904.8      	178.4      	156.1      	0.03693    	0.0194    
-0.07506   	-1.701     	292.3      	850        	178.7      	156.6      	0.05516    	0.04387   
-0.07506   	-1.586     	254.6      	795.3      	179.1      	157.2      	0.08027    	0.06835   
-0.07506   	-1.472     	219.6      	740.5      	179.5      	157.8      	0.1138     	0.09283   
-0.07506   	-1.358     	187.1      	685.8      	179.9      	158.3      	0.1572     	0.1173    
-0.07506   	-1.244     	157.3      	631.1      	180.3      	158.9      	0.2116     	0.1418    
-0.07506   	-1.13      	130.1      	576.3      	180.6      	159.4      	0.2774     	0.1663    
-0.07506   	-1.016     	105.5      	521.6      	180.8      	160        	0.3544     	0.1907    
-0.07506   	-0.9016    	83.46      	496.6      	180.7      	157.9      	0.4411     	0.1913    
-0.07506   	-0.7875    	64.06      	481        	180.5      	154.9      	0.5349     	0.1844    
-0.07506   	-0.6733    	47.26      	465.3      	180        	151.9      	0.6319     	0.1774    
-0.07506   	-0.5592    	33.06      	449.7      	179.2      	149        	0.7274     	0.1705    
-0.07506   	-0.4451    	21.47      	434        	178.2      	146        	0.8157     	0.1636    
-0.07506   	-0.3309    	12.48      	418.3      	176.8      	143.1      	0.8912     	0.1567    
-0.07506   	-0.2168    	6.103      	402.7      	175.1      	140.1      	0.9487     	0.1498    
-0.07506   	-0.1027    	2.328      	387        	173.1      	137.1      	0.984      	0.1429    
-0.07506   	0.01148    	1.159      	371.3      	170.7      	134.2      	0.9943     	0.136     
-0.07506   	0.1256     	2.595      	355.7      	168        	131.2      	0.9788     	0.129     
-0.07506   	0.2397     	6.637      	340        	164.9      	128.2      	0.9388     	0.1221    
-0.07506   	0.3539     	13.28      	324.4      	161.5      	125.3      	0.8773     	0.1152    
-0.07506   	0.468      	22.54      	308.7      	157.8      	122.3      	0.7988     	0.1083    
-0.07506   	0.5822     	34.39      	293        	153.8      	119.4      	0.7085     	0.1014    
-0.07506   	0.6963     	48.86      	277.4      	149.5      	116.4      	0.6123     	0.09448   
-0.07506   	0.8104     	65.93      	261.7      	144.9      	113.4      	0.5156     	0.08757   
-0.07506   	0.9246     	85.6       	246        	140.1      	110.5      	0.423      	0.08066   
-0.07506   	1.039      	107.9      	230.4      	135.1      	107.5      	0.3381     	0.07375   
-0.07506   	1.153      	132.8      	214.7      	129.9      	104.5      	0.2632     	0.06683   
-0.07506   	1.267      	160.3      	199.1      	124.5      	101.6      	0.1997     	0.05992   
-0.07506   	1.381      	190.3      	183.4      	119.1      	98.62      	0.1476     	0.05301   
